EM_HAUL_PK,VESSEL_ID,ORIGINAL_EM_TRIP_NUMBER,EM_TRIP_NUMBER,ODDS_TRIP_NUMBER,TRIP_START_DATE,EM_HAUL_NUMBER,RETRIEVAL_START_DATE,RETRIEVAL_END_DATE,SAMPLED_FLAG,AGENCY_GEAR_ID,AGENCY_GEAR_CODE,EM_GEAR_CODE,EM_GEAR_NAME,OBS_VESSEL_TYPE,HAUL_PURPOSE_CODE,FMP_AREA_ID,FMP_SUB_AREA_ID,FMP_SUB_AREA_CODE,REPORTING_AREA_ID,REPORTING_AREA_CODE,ADFG_STAT_AREA_ID,ADFG_STAT_AREA_CODE,CRITICAL_HABITAT_AREA_ID,CRITICAL_HABITAT_AREA_CODE,SPECIAL_AREA_ID,SPECIAL_AREA_CODE,COBLZ_FLAG,RETRIEVAL_START_LATITUDE_DD,RETRIEVAL_START_LONGITUDE_DD,RETRIEVAL_END_LATITUDE_DD,RETRIEVAL_END_LONGITUDE_DD,PROCESSING_SECTOR,HARVEST_SECTOR,TOTAL_GROUNDFISH_WEIGHT_MT,RETAINED_GROUNDFISH_WEIGHT_MT,TARGET_FISHERY_CODE,TRIP_TARGET_CODE,TRIP_TARGET_DATE,YEAR,GEAR_PERFORMANCE,GEAR_PERFORMANCE_DESCRIPTION,FILE_IMPORT_DATE,IMPORT_PROCESSED_DATE,LAST_MODIFIED_DATE_HAUL,USER_REQUESTED_COVERAGE,INHERIT_OBSERVER_COVERAGE,RANDOM_NUMBER_USED,EFFECTIVE_RATE,TRIP_TOTAL_HAULS_POTS,TRIP_SAMPLED_HAULS_POTS,CATCH_REPORT_SPECIES_FACT_PK,OBS_SPECIES_CODE,AGENCY_SPECIES_ID,AGENCY_SPECIES_CODE,SPECIES_GROUP_ID,SPECIES_GROUP_CODE,EXTRAPOLATED_WEIGHT_MT,EXTRAPOLATED_WEIGHT_KG,EXTRAPOLATED_NUMBER,PERCENT_RETAINED,LAST_MODIFIED_DATE_SPECIES,AKFIN_VDATE,OBS_VESSEL_ID,ADFG_VESSEL_ID,OBS_VESSEL_TYPE_DESC,OBS_GEAR_CODE,OBS_GEAR_DESCRIPTION,FMP_AREA,FMP_SUBAREA,OBS_SPECIES_NAME,AGENCY_SPECIES_NAME,HAUL_PURPOSE_DESCRIPTION,HAUL_TARGET_NAME,TRIP_TARGET_NAME,TOTAL_SPECIES_DEPREDATED,NUMBER_OF_POTS_IN_SAMPLED_STRING,NUMBER_OF_SAMPLED_STRINGS,NUMBER_OF_NON_SAMPLED_STRINGS,TOTAL_STRINGS_IN_TRIP,AKR_VES_LENGTH
109990,2124,22_DELIVERANCE04.01,2204.01,145201,1/17/2022 6:24,216391,1/17/2022 14:30,1/17/2022 14:31,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,25,630,3820,515700,0,N/A,0,N/A,N,57.1,-151.6524,57.1,-151.65239,S,CV,0.13027,0.13027,C,C,1/17/2022 0:00,2022,1,No problems,6/28/2022 17:30,6/29/2022 7:52,6/29/2022 7:52,N,N,7.37,30,512,169,81727773,202,2,110,2,PCOD,0.13027,130.27,35,100,6/29/2022 7:52,10/26/2022 6:30,5721,5721,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
112153,2124,22_DELIVERANCE05.01,2205.01,145364,1/22/2022 17:02,218736,1/23/2022 4:28,1/23/2022 4:29,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,25,630,3820,515700,0,N/A,0,N/A,N,57.13,-151.55908,57.13,-151.55812,S,CV,0.048386,0.048386,C,C,1/22/2022 0:00,2022,1,No problems,7/12/2022 17:30,7/13/2022 11:04,7/13/2022 11:04,N,N,10.28,30,461,151,82439897,202,2,110,2,PCOD,0.048386,48.386,13,100,7/13/2022 11:04,10/26/2022 6:30,5721,5721,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
109812,2124,22_DELIVERANCE03.01,2203.01,144903,1/10/2022 7:20,216185,1/11/2022 17:42,1/11/2022 17:44,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,25,630,3820,515700,0,N/A,0,N/A,N,57.27,-151.38683,57.27,-151.38734,S,CV,0.033498,0.033498,C,C,1/10/2022 0:00,2022,1,No problems,6/24/2022 17:30,6/25/2022 21:03,6/25/2022 21:03,N,N,9.78,30,406,134,81568500,202,2,110,2,PCOD,0.033498,33.498,9,100,6/25/2022 21:03,10/26/2022 6:30,5721,5721,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
112249,2124,22_DELIVERANCE05.01,2205.01,145364,1/22/2022 17:02,218832,1/25/2022 15:48,1/25/2022 15:50,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,25,630,3820,515700,0,N/A,0,N/A,N,57.14,-151.54552,57.14,-151.54504,S,CV,0.044664,0.044664,C,C,1/22/2022 0:00,2022,1,No problems,7/12/2022 17:30,7/13/2022 11:04,7/13/2022 11:04,N,N,10.28,30,461,151,82440024,202,2,110,2,PCOD,0.044664,44.664,12,100,7/13/2022 11:04,10/26/2022 6:30,5721,5721,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
107717,2124,22_DELIVERANCE02.01,2202.01,144902,1/5/2022 10:10,213575,1/7/2022 12:34,1/7/2022 12:35,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,25,630,3820,515700,0,N/A,0,N/A,N,57.19,-151.41829,57.19,-151.41791,S,CV,0.052108,0.04116532,C,C,1/5/2022 0:00,2022,11,No bait in pot,6/15/2022 17:30,6/17/2022 11:15,6/17/2022 11:15,N,N,17.92,30,279,91,81298687,202,2,110,2,PCOD,0.052108,52.108,14,79,6/17/2022 11:15,10/26/2022 6:30,5721,5721,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,3,NA,NA,NA,NA,58
122134,2124,22_DELIVERANCE08.01,2208.01,146367,2/14/2022 5:46,230842,2/16/2022 1:53,2/16/2022 1:54,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,25,630,3820,515700,0,N/A,0,N/A,N,57.1,-151.63381,57.1,-151.63366,S,CV,0.234486,0.234486,C,C,2/14/2022 0:00,2022,1,No problems,8/23/2022 17:30,8/24/2022 11:01,8/24/2022 11:01,N,N,25.58,30,321,107,85937781,202,2,110,2,PCOD,0.234486,234.486,63,100,8/24/2022 11:01,10/26/2022 6:30,5721,5721,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
122284,2124,22_DELIVERANCE08.01,2208.01,146367,2/14/2022 5:46,230992,2/15/2022 7:07,2/15/2022 7:09,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,25,630,3820,515700,0,N/A,0,N/A,N,57.1,-151.65493,57.1,-151.65546,S,CV,0.122826,0.122826,C,C,2/14/2022 0:00,2022,1,No problems,8/23/2022 17:30,8/24/2022 11:01,8/24/2022 11:01,N,N,25.58,30,321,107,85937936,202,2,110,2,PCOD,0.122826,122.826,33,100,8/24/2022 11:01,10/26/2022 6:30,5721,5721,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
109324,651,22_RUFFANDREDDY01.01,2201.01,144980,1/6/2022 1:14,215686,1/11/2022 12:27,1/11/2022 12:29,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,25,630,3920,525902,0,N/A,0,N/A,N,59.11,-152.12708,59.11,-152.12589,S,CV,0.1604412,0.15240168,C,C,1/6/2022 0:00,2022,11,No bait in pot,6/23/2022 17:30,6/24/2022 11:14,6/24/2022 11:14,N,N,10.22,30,310,103,81530046,202,2,110,2,PCOD,0.133992,133.992,36,94,6/24/2022 11:14,10/26/2022 6:30,A159,53,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,2,NA,NA,NA,NA,90
122203,2124,22_DELIVERANCE08.01,2208.01,146367,2/14/2022 5:46,230911,2/15/2022 15:31,2/15/2022 15:33,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,25,630,3820,515700,0,N/A,0,N/A,N,57.13,-151.61585,57.13,-151.61606,S,CV,0.081884,0.081884,C,C,2/14/2022 0:00,2022,1,No problems,8/23/2022 17:30,8/24/2022 11:01,8/24/2022 11:01,N,N,25.58,30,321,107,85937853,202,2,110,2,PCOD,0.081884,81.884,22,100,8/24/2022 11:01,10/26/2022 6:30,5721,5721,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
115711,2124,22_DELIVERANCE06.01,2206.01,145664,1/28/2022 5:13,223696,1/29/2022 5:33,1/29/2022 5:34,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,25,630,3820,515700,0,N/A,0,N/A,N,57.13,-151.59675,57.13,-151.59745,S,CV,0.09305,0.09305,C,C,1/28/2022 0:00,2022,1,No problems,8/1/2022 17:30,8/3/2022 11:06,8/3/2022 11:06,N,N,4.37,30,393,131,83981285,202,2,110,2,PCOD,0.09305,93.05,25,100,8/3/2022 11:06,10/26/2022 6:30,5721,5721,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
115699,2124,22_DELIVERANCE06.01,2206.01,145664,1/28/2022 5:13,223684,1/29/2022 4:51,1/29/2022 4:52,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,25,630,3820,515700,0,N/A,0,N/A,N,57.14,-151.54134,57.14,-151.54246,S,CV,0.11166,0.11166,C,C,1/28/2022 0:00,2022,1,No problems,8/1/2022 17:30,8/3/2022 11:06,8/3/2022 11:06,N,N,4.37,30,393,131,83981273,202,2,110,2,PCOD,0.11166,111.66,30,100,8/3/2022 11:06,10/26/2022 6:30,5721,5721,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
115957,2124,22_DELIVERANCE06.01,2206.01,145664,1/28/2022 5:13,223942,1/30/2022 13:22,1/30/2022 13:23,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,25,630,3820,515700,0,N/A,0,N/A,N,57.14,-151.53427,57.14,-151.53347,S,CV,0.014888,0.014888,C,C,1/28/2022 0:00,2022,1,No problems,8/1/2022 17:30,8/3/2022 11:06,8/3/2022 11:06,N,N,4.37,30,393,131,83981539,202,2,110,2,PCOD,0.014888,14.888,4,100,8/3/2022 11:06,10/26/2022 6:30,5721,5721,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
112474,2124,22_DELIVERANCE05.01,2205.01,145364,1/22/2022 17:02,219057,1/26/2022 15:54,1/26/2022 15:56,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,25,630,3820,515700,0,N/A,0,N/A,N,57.11,-151.61307,57.11,-151.61272,S,CV,0.026054,0.026054,C,C,1/22/2022 0:00,2022,1,No problems,7/12/2022 17:30,7/13/2022 11:04,7/13/2022 11:04,N,N,10.28,30,461,151,82440268,202,2,110,2,PCOD,0.026054,26.054,7,100,7/13/2022 11:04,10/26/2022 6:30,5721,5721,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
112513,2124,22_DELIVERANCE05.01,2205.01,145364,1/22/2022 17:02,219096,1/27/2022 3:44,1/27/2022 3:45,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,25,630,3820,515700,0,N/A,0,N/A,N,57.15,-151.53657,57.15,-151.53567,S,CV,0.078162,0.078162,C,C,1/22/2022 0:00,2022,1,No problems,7/12/2022 17:30,7/13/2022 11:04,7/13/2022 11:04,N,N,10.28,30,461,151,82440310,202,2,110,2,PCOD,0.078162,78.162,21,100,7/13/2022 11:04,10/26/2022 6:30,5721,5721,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
109833,2124,22_DELIVERANCE03.01,2203.01,144903,1/10/2022 7:20,216206,1/12/2022 5:16,1/12/2022 5:18,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,25,630,3820,515700,0,N/A,0,N/A,N,57.13,-151.5886,57.13,-151.58813,S,CV,0.11166,0.0971442,C,C,1/10/2022 0:00,2022,1,No problems,6/24/2022 17:30,6/25/2022 21:03,6/25/2022 21:03,N,N,9.78,30,406,134,81568521,202,2,110,2,PCOD,0.11166,111.66,30,87,6/25/2022 21:03,10/26/2022 6:30,5721,5721,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
109911,2124,22_DELIVERANCE03.01,2203.01,144903,1/10/2022 7:20,216284,1/12/2022 9:51,1/12/2022 9:53,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,25,630,3820,515700,0,N/A,0,N/A,N,57.24,-151.38911,57.24,-151.38904,S,CV,0.044664,0.044664,C,C,1/10/2022 0:00,2022,1,No problems,6/24/2022 17:30,6/25/2022 21:03,6/25/2022 21:03,N,N,9.78,30,406,134,81568606,202,2,110,2,PCOD,0.044664,44.664,12,100,6/25/2022 21:03,10/26/2022 6:30,5721,5721,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
109938,2124,22_DELIVERANCE03.01,2203.01,144903,1/10/2022 7:20,216311,1/12/2022 15:47,1/12/2022 15:48,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,25,630,3820,515700,0,N/A,0,N/A,N,57.14,-151.5486,57.14,-151.54754,S,CV,0.09305,0.09305,C,C,1/10/2022 0:00,2022,1,No problems,6/24/2022 17:30,6/25/2022 21:03,6/25/2022 21:03,N,N,9.78,30,406,134,81568635,202,2,110,2,PCOD,0.09305,93.05,25,100,6/25/2022 21:03,10/26/2022 6:30,5721,5721,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
122269,2124,22_DELIVERANCE08.01,2208.01,146367,2/14/2022 5:46,230977,2/15/2022 7:34,2/15/2022 7:35,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,25,630,3820,515700,0,N/A,0,N/A,N,57.11,-151.64931,57.11,-151.64968,S,CV,0.156324,0.156324,C,C,2/14/2022 0:00,2022,1,No problems,8/23/2022 17:30,8/24/2022 11:01,8/24/2022 11:01,N,N,25.58,30,321,107,85937921,202,2,110,2,PCOD,0.156324,156.324,42,100,8/24/2022 11:01,10/26/2022 6:30,5721,5721,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
112543,2124,22_DELIVERANCE05.01,2205.01,145364,1/22/2022 17:02,219126,1/27/2022 5:40,1/27/2022 5:41,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,25,630,3820,515700,0,N/A,0,N/A,N,57.12,-151.60458,57.12,-151.60444,S,CV,0.0497584,0.0497584,C,C,1/22/2022 0:00,2022,1,No problems,7/12/2022 17:30,7/13/2022 11:04,7/13/2022 11:04,N,N,10.28,30,461,151,82440343,202,2,110,2,PCOD,0.040942,40.942,11,100,7/13/2022 11:04,10/26/2022 6:30,5721,5721,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
109953,2124,22_DELIVERANCE03.01,2203.01,144903,1/10/2022 7:20,216326,1/12/2022 17:18,1/12/2022 17:20,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,25,630,3820,515700,0,N/A,0,N/A,N,57.15,-151.52724,57.15,-151.52616,S,CV,0.05583,0.05583,C,C,1/10/2022 0:00,2022,1,No problems,6/24/2022 17:30,6/25/2022 21:03,6/25/2022 21:03,N,N,9.78,30,406,134,81568651,202,2,110,2,PCOD,0.05583,55.83,15,100,6/25/2022 21:03,10/26/2022 6:30,5721,5721,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
110032,2124,22_DELIVERANCE04.01,2204.01,145201,1/17/2022 6:24,216433,1/17/2022 18:46,1/17/2022 18:48,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,25,630,3820,515700,0,N/A,0,N/A,N,57.14,-151.53648,57.14,-151.53571,S,CV,0.05583,0.05583,C,C,1/17/2022 0:00,2022,1,No problems,6/28/2022 17:30,6/29/2022 7:52,6/29/2022 7:52,N,N,7.37,30,512,169,81727817,202,2,110,2,PCOD,0.05583,55.83,15,100,6/29/2022 7:52,10/26/2022 6:30,5721,5721,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
114233,5908,22_OCEANBAY01.01,2201.01,145511,1/17/2022 23:09,221077,1/19/2022 20:17,1/19/2022 20:19,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,25,630,3821,515730,0,N/A,0,N/A,N,57.67,-151.62167,57.67,-151.62285,S,CV,0.059552,0.059552,C,C,1/17/2022 0:00,2022,1,No problems,7/20/2022 17:31,7/21/2022 11:45,7/21/2022 11:45,N,N,29.98,30,487,159,82950595,202,2,110,2,PCOD,0.059552,59.552,16,100,7/21/2022 11:45,10/26/2022 6:30,68008,68008,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
114209,5908,22_OCEANBAY01.01,2201.01,145511,1/17/2022 23:09,221053,1/19/2022 17:39,1/19/2022 17:41,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,25,630,3821,515730,0,N/A,0,N/A,N,57.6,-151.76349,57.6,-151.76439,S,CV,0.07444,0.07444,C,C,1/17/2022 0:00,2022,1,No problems,7/20/2022 17:31,7/21/2022 11:45,7/21/2022 11:45,N,N,29.98,30,487,159,82950565,202,2,110,2,PCOD,0.07444,74.44,20,100,7/21/2022 11:45,10/26/2022 6:30,68008,68008,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
113972,5908,22_OCEANBAY01.01,2201.01,145511,1/17/2022 23:09,220816,1/18/2022 14:24,1/18/2022 14:26,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,25,630,3821,515730,0,N/A,0,N/A,N,57.67,-151.62614,57.67,-151.62452,S,CV,0.03722,0.03722,C,C,1/17/2022 0:00,2022,1,No problems,7/20/2022 17:31,7/21/2022 11:45,7/21/2022 11:45,N,N,29.98,30,487,159,82950305,202,2,110,2,PCOD,0.03722,37.22,10,100,7/21/2022 11:45,10/26/2022 6:30,68008,68008,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
113951,5908,22_OCEANBAY01.01,2201.01,145511,1/17/2022 23:09,220795,1/18/2022 10:55,1/18/2022 10:56,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,25,630,3821,515730,0,N/A,0,N/A,N,57.64,-151.70054,57.64,-151.69903,S,CV,0.063274,0.063274,C,C,1/17/2022 0:00,2022,1,No problems,7/20/2022 17:31,7/21/2022 11:45,7/21/2022 11:45,N,N,29.98,30,487,159,82950283,202,2,110,2,PCOD,0.063274,63.274,17,100,7/21/2022 11:45,10/26/2022 6:30,68008,68008,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
114281,5908,22_OCEANBAY01.01,2201.01,145511,1/17/2022 23:09,221125,1/20/2022 7:28,1/20/2022 7:30,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,25,630,3821,515730,0,N/A,0,N/A,N,57.6,-151.75831,57.6,-151.75944,S,CV,0.029776,0.029776,C,C,1/17/2022 0:00,2022,1,No problems,7/20/2022 17:31,7/21/2022 11:45,7/21/2022 11:45,N,N,29.98,30,487,159,82950645,202,2,110,2,PCOD,0.029776,29.776,8,100,7/21/2022 11:45,10/26/2022 6:30,68008,68008,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
114152,5908,22_OCEANBAY01.01,2201.01,145511,1/17/2022 23:09,220996,1/19/2022 14:07,1/19/2022 14:08,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,25,630,3821,515730,0,N/A,0,N/A,N,57.65,-151.78699,57.65,-151.78601,S,CV,0.03722,0.033498,C,C,1/17/2022 0:00,2022,11,No bait in pot,7/20/2022 17:31,7/21/2022 11:45,7/21/2022 11:45,N,N,29.98,30,487,159,82950499,202,2,110,2,PCOD,0.03722,37.22,10,90,7/21/2022 11:45,10/26/2022 6:30,68008,68008,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,1,NA,NA,NA,NA,58
112002,651,22_RUFFANDREDDY02.01,2202.01,145383,1/14/2022 22:01,218540,1/17/2022 6:14,1/17/2022 6:16,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,25,630,3920,525902,0,N/A,0,N/A,N,59.08,-152.16318,59.08,-152.1634,S,CV,0.122826,0.122826,C,C,1/14/2022 0:00,2022,1,No problems,7/11/2022 17:30,7/12/2022 11:00,7/12/2022 11:00,N,N,29.25,30,372,124,82358816,202,2,110,2,PCOD,0.122826,122.826,33,100,7/12/2022 11:00,10/26/2022 6:30,A159,53,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,90
114397,651,22_RUFFANDREDDY03.01,2203.01,145620,1/21/2022 18:16,221569,1/23/2022 11:49,1/23/2022 11:52,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,25,630,3920,525902,0,N/A,0,N/A,N,59.07,-152.16789,59.07,-152.16808,S,CV,0.137714,0.137714,C,C,1/21/2022 0:00,2022,1,No problems,7/21/2022 17:59,7/22/2022 10:46,7/22/2022 10:46,N,N,6.26,30,240,84,83011513,202,2,110,2,PCOD,0.137714,137.714,37,100,7/22/2022 10:46,10/26/2022 6:30,A159,53,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,90
112168,2124,22_DELIVERANCE05.01,2205.01,145364,1/22/2022 17:02,218751,1/25/2022 8:32,1/25/2022 8:34,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,25,630,3820,515700,0,N/A,0,N/A,N,57.14,-151.54286,57.14,-151.54355,S,CV,0.081884,0.07451444,C,C,1/22/2022 0:00,2022,1,No problems,7/12/2022 17:30,7/13/2022 11:04,7/13/2022 11:04,N,N,10.28,30,461,151,82439912,202,2,110,2,PCOD,0.081884,81.884,22,91,7/13/2022 11:04,10/26/2022 6:30,5721,5721,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
112195,2124,22_DELIVERANCE05.01,2205.01,145364,1/22/2022 17:02,218778,1/25/2022 10:22,1/25/2022 10:23,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,25,630,3820,515700,0,N/A,0,N/A,N,57.11,-151.61338,57.11,-151.61401,S,CV,0.0646464,0.0646464,C,C,1/22/2022 0:00,2022,1,No problems,7/12/2022 17:30,7/13/2022 11:04,7/13/2022 11:04,N,N,10.28,30,461,151,82439949,202,2,110,2,PCOD,0.05583,55.83,15,100,7/13/2022 11:04,10/26/2022 6:30,5721,5721,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
110149,2124,22_DELIVERANCE04.01,2204.01,145201,1/17/2022 6:24,216550,1/18/2022 14:03,1/18/2022 14:05,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,25,630,3820,515700,0,N/A,0,N/A,N,57.15,-151.52542,57.15,-151.52539,S,CV,0.007444,0.007444,C,C,1/17/2022 0:00,2022,1,No problems,6/28/2022 17:30,6/29/2022 7:52,6/29/2022 7:52,N,N,7.37,30,512,169,81727938,202,2,110,2,PCOD,0.007444,7.444,2,100,6/29/2022 7:52,10/26/2022 6:30,5721,5721,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
107888,2124,22_DELIVERANCE02.01,2202.01,144902,1/5/2022 10:10,213746,1/8/2022 16:52,1/8/2022 16:53,Y,6,POT,17,SinglePotRigid,3,CA,31,31,GOA,25,630,3820,515700,0,N/A,0,N/A,N,57.2,-151.46361,57.2,-151.463,S,CV,0.070718,0.070718,C,C,1/5/2022 0:00,2022,1,No problems,6/15/2022 17:30,6/17/2022 11:15,6/17/2022 11:15,N,N,17.92,30,279,91,81298893,202,2,110,2,PCOD,0.070718,70.718,19,100,6/17/2022 11:15,10/26/2022 6:30,5721,5721,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
